original_id,value,unit,year,metric_type,context_preview,reason,confidence,proposed_action
4359,1.29,percentage,2024,general_rate,gium 4.29% canada 3.00% croatia 0.43% denmark 0.43% finland 1.29% france 4.29% freelancer 0.43% germ...,Duplicate record (keeping first occurrence),0.9,REMOVE
4360,1.72,percentage,2024,general_rate,dence poland 14.59% portugal 18.45% romania 16.74% slovenia 1.72% spain 2.15% sweden 0.86% switzerla...,Duplicate record (keeping first occurrence),0.9,REMOVE
4361,3.4,percentage,2024,general_rate,"y change. query 9, for instance, demonstrates a starkly low 3.4% probability of productivity change ...",Duplicate record (keeping first occurrence),0.9,REMOVE
4362,15.7,billions_usd,2030,financial_metric,"(pwc) report predicted that ai could increase global gdp by $15.7 trillion between 2018 and 2030, wi...",Duplicate record (keeping first occurrence),0.9,REMOVE
4363,233.0,millions_usd,2024,employment_metric,ne learning models and bayesian network analysis. data from 233 employees across various industries ...,Duplicate record (keeping first occurrence),0.9,REMOVE
4364,2024.0,number,2024,unknown_metric,"insights from a comprehensive survey analysis. electronics 2024, 13, 3758. https:// doi.org/10.3390/...",Duplicate record (keeping first occurrence),0.9,REMOVE
4365,8.0,percentage,2024,revenue_metric,"8% increase in sales per worker for firms innovating in ai technologies, while [5] put this
number ...",Duplicate record (keeping first occurrence),0.9,REMOVE
4366,72.0,percentage,2024,revenue_metric,"72%
sales
0",Duplicate record (keeping first occurrence),0.9,REMOVE
4367,60.0,percentage,2024,labor_metric,"60%
in your opinion, how well-prepared is your
organization to adapt to future ai-driven changes i...",Duplicate record (keeping first occurrence),0.9,REMOVE
4368,1.0,billions_usd,2024,training_metric,"ai_integration_level (scale 1–10)
scale
numeric
on a scale of 1–10, how would you rate the comple...",Duplicate record (keeping first occurrence),0.9,REMOVE
4369,10.0,billions_usd,2024,training_metric,"ai_integration_level (scale 1–10)
scale
numeric
on a scale of 1–10, how would you rate the comple...",Duplicate record (keeping first occurrence),0.9,REMOVE
4370,0.0,percentage,2024,training_metric,"00%
has your organization provided any ai-related
training or education programs for its employees...",Duplicate record (keeping first occurrence),0.9,REMOVE
4371,0.0,percentage,2024,energy_metric,"00%
energy sector
1",Zero percentage likely extraction artifact,0.75,REMOVE
4372,80.0,percentage,2024,energy_metric,84 for 80% power),Duplicate record (keeping first occurrence),0.9,REMOVE
4373,6.8,percentage,2024,impact_metrics,"rademarks associated with ai but no increase in sales per worker. conversely, ref. [20] estimated a ...",Duplicate record (keeping first occurrence),0.9,REMOVE
4374,33.0,percentage,2025,productivity,[7] argue that ai could increase aggregate productivity by 33% over 20 years through its impact on k...,No issues detected,0.8,KEEP
4375,8.0,percentage,2025,growth_rate,german firms introducing new products or processes by about 8%. babina et al. [19] reported signific...,No issues detected,0.8,KEEP
4376,6.8,percentage,2025,revenue,"ease in sales per worker. conversely, ref. [20] estimated a 6.8% increase in sales per worker for fi...",No issues detected,0.8,KEEP
4377,4.4,percentage,2025,productivity,"innovating in ai technologies, while [5] put this number at 4.4%. 2.2. measurement challenges and th...",No issues detected,0.8,KEEP
4378,13.8,percentage,2025,percentages,"customer service, with ai-assisted support agents handling 13.8% more inquiries per hour [24]. autom...",No issues detected,0.8,KEEP
4379,59.0,percentage,2025,productivity,"onal efficiency, enabling business professionals to produce 59% more documents per hour and programm...",No issues detected,0.8,KEEP
4380,126.0,percentage,2025,percentages,"produce 59% more documents per hour and programmers to code 126% more projects per week [20,21]. 2.4...",No issues detected,0.8,KEEP
4381,95.0,percentage,2025,energy,"z-value for the desired level of confidence (e.g., 1.96 for 95% confidence). • zβ is the z-value for...",No issues detected,0.8,KEEP
4382,80.0,percentage,2025,energy,". • zβ is the z-value for the desired power (e.g., 0.84 for 80% power). • p is the estimated proport...",No issues detected,0.8,KEEP
4383,2.58,percentage,2025,percentages,"rcentage what is your age? age (1–6 scale, 6 for 41+) 18–20 2.58% 21–25 22.75% 26–30 22.75% 31–35 21...",No issues detected,0.8,KEEP
4384,22.75,percentage,2025,percentages,"t is your age? age (1–6 scale, 6 for 41+) 18–20 2.58% 21–25 22.75% 26–30 22.75% 31–35 21.03% 36–40 1...",No issues detected,0.8,KEEP
4385,22.75,percentage,2025,percentages,"? age (1–6 scale, 6 for 41+) 18–20 2.58% 21–25 22.75% 26–30 22.75% 31–35 21.03% 36–40 12.02% 41+ 18....",Duplicate record (keeping first occurrence),0.9,REMOVE
4386,21.03,percentage,2025,percentages,"ale, 6 for 41+) 18–20 2.58% 21–25 22.75% 26–30 22.75% 31–35 21.03% 36–40 12.02% 41+ 18.88% rate the ...",No issues detected,0.8,KEEP
4387,12.02,percentage,2025,percentages,+) 18–20 2.58% 21–25 22.75% 26–30 22.75% 31–35 21.03% 36–40 12.02% 41+ 18.88% rate the level of ai i...,No issues detected,0.8,KEEP
4388,18.88,percentage,2025,percentages,58% 21–25 22.75% 26–30 22.75% 31–35 21.03% 36–40 12.02% 41+ 18.88% rate the level of ai integration ...,No issues detected,0.8,KEEP
4389,18.88,percentage,2025,percentages,"ucation? education (1–4 scale, 4 for doctorate) high school 18.88% undergraduate 20.60% graduate 53....",Duplicate record (keeping first occurrence),0.9,REMOVE
4390,20.6,percentage,2025,percentages,"–4 scale, 4 for doctorate) high school 18.88% undergraduate 20.60% graduate 53.22% doctorate 7.30% y...",No issues detected,0.8,KEEP
4391,53.22,percentage,2025,percentages,doctorate) high school 18.88% undergraduate 20.60% graduate 53.22% doctorate 7.30% you currently use...,No issues detected,0.8,KEEP
4392,7.3,percentage,2025,percentages,chool 18.88% undergraduate 20.60% graduate 53.22% doctorate 7.30% you currently use artificial intel...,No issues detected,0.8,KEEP
4393,17.17,percentage,2025,percentages,"ai_tools_usage (scale 1–4 scale, 4 for all the time) never 17.17% occasionally 42.06% often 31.76% a...",No issues detected,0.8,KEEP
4394,42.06,percentage,2024,percentages,"le 1–4 scale, 4 for all the time) never 17.17% occasionally 42.06% often 31.76% all the time 9.01% e...",Duplicate record (keeping first occurrence),0.9,REMOVE
4395,31.76,percentage,2024,percentages,4 for all the time) never 17.17% occasionally 42.06% often 31.76% all the time 9.01% electronics 202...,No issues detected,0.8,KEEP
4396,9.01,percentage,2024,percentages,"never 17.17% occasionally 42.06% often 31.76% all the time 9.01% electronics 2024, 13, 3758 8 of 29 ...",Duplicate record (keeping first occurrence),0.9,REMOVE
4397,100.0,percentage,2025,productivity,"of ai? productivity_change_percentage (1–5 scale, 5 for 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 1...",No issues detected,0.8,KEEP
4398,20.0,percentage,2025,productivity,"productivity_change_percentage (1–5 scale, 5 for 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 6...",No issues detected,0.8,KEEP
4399,46.78,percentage,2025,percentages,"uctivity_change_percentage (1–5 scale, 5 for 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80...",No issues detected,0.8,KEEP
4400,40.0,percentage,2025,percentages,"hange_percentage (1–5 scale, 5 for 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80% 7.73% 80...",No issues detected,0.8,KEEP
4401,26.18,percentage,2025,percentages,"e_percentage (1–5 scale, 5 for 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80% 7.73% 80–100...",No issues detected,0.8,KEEP
4402,60.0,percentage,2025,percentages,"ge (1–5 scale, 5 for 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80% 7.73% 80–100% 0.86% fo...",No issues detected,0.8,KEEP
4403,18.45,percentage,2025,percentages,"1–5 scale, 5 for 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80% 7.73% 80–100% 0.86% for ho...",No issues detected,0.8,KEEP
4404,80.0,percentage,2025,percentages,5 for 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80% 7.73% 80–100% 0.86% for how many year...,Duplicate record (keeping first occurrence),0.9,REMOVE
4405,7.73,percentage,2025,percentages,or 80–100%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80% 7.73% 80–100% 0.86% for how many years h...,No issues detected,0.8,KEEP
4406,100.0,percentage,2025,percentages,%) 0–20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80% 7.73% 80–100% 0.86% for how many years have you b...,Duplicate record (keeping first occurrence),0.9,REMOVE
4407,0.86,percentage,2025,percentages,20% 46.78% 20–40% 26.18% 40–60% 18.45% 60–80% 7.73% 80–100% 0.86% for how many years have you been w...,No issues detected,0.8,KEEP
4408,39.91,percentage,2025,percentages,"h_company (1–4 scale, 4 for longer than 10 years) 0–2 years 39.91% 2–4 years 22.32% 4–10 years 23.61...",No issues detected,0.8,KEEP
4409,22.32,percentage,2025,percentages,"ale, 4 for longer than 10 years) 0–2 years 39.91% 2–4 years 22.32% 4–10 years 23.61% longer than 10 ...",No issues detected,0.8,KEEP
4410,23.61,percentage,2025,percentages,than 10 years) 0–2 years 39.91% 2–4 years 22.32% 4–10 years 23.61% longer than 10 years 14.16% how l...,No issues detected,0.8,KEEP
4411,14.16,percentage,2025,adoption_rate,91% 2–4 years 22.32% 4–10 years 23.61% longer than 10 years 14.16% how long has your company been us...,No issues detected,0.8,KEEP
4412,52.36,percentage,2025,percentages,"ng_ai (1–4 scale, 4 for more than 5 years) less than a year 52.36% 1–2 years 32.62% 2–5 years 12.02%...",No issues detected,0.8,KEEP
4413,32.62,percentage,2025,percentages,4 for more than 5 years) less than a year 52.36% 1–2 years 32.62% 2–5 years 12.02% more than 5 years...,No issues detected,0.8,KEEP
4414,12.02,percentage,2025,percentages,5 years) less than a year 52.36% 1–2 years 32.62% 2–5 years 12.02% more than 5 years 3.00% has your ...,Duplicate record (keeping first occurrence),0.9,REMOVE
4415,3.0,percentage,2025,percentages,52.36% 1–2 years 32.62% 2–5 years 12.02% more than 5 years 3.00% has your organization provided any ...,No issues detected,0.8,KEEP
4416,63.95,percentage,2025,percentages,"s employees? ai_training_provided (0–2 scale, 2 for yes) no 63.95% currently in development 12.88% y...",No issues detected,0.8,KEEP
4417,12.88,percentage,2025,percentages,"d (0–2 scale, 2 for yes) no 63.95% currently in development 12.88% yes 23.18% to what extent do you ...",No issues detected,0.8,KEEP
4418,23.18,percentage,2025,percentages,"e, 2 for yes) no 63.95% currently in development 12.88% yes 23.18% to what extent do you agree with ...",No issues detected,0.8,KEEP
4419,15.88,percentage,2025,percentages,"reation (1–5 scale, 5 for strongly agree) strongly disagree 15.88% disagree 28.76% neither agree nor...",No issues detected,0.8,KEEP
4420,28.76,percentage,2025,percentages,"le, 5 for strongly agree) strongly disagree 15.88% disagree 28.76% neither agree nor disagree 36.48%...",No issues detected,0.8,KEEP
4421,36.48,percentage,2025,percentages,disagree 15.88% disagree 28.76% neither agree nor disagree 36.48% agree 14.16% strongly agree 4.72% ...,No issues detected,0.8,KEEP
4422,14.16,percentage,2025,percentages,88% disagree 28.76% neither agree nor disagree 36.48% agree 14.16% strongly agree 4.72% has the impl...,Duplicate record (keeping first occurrence),0.9,REMOVE
4423,4.72,percentage,2025,percentages,ither agree nor disagree 36.48% agree 14.16% strongly agree 4.72% has the implementation of ai led t...,No issues detected,0.8,KEEP
4424,72.53,percentage,2025,percentages,"ur company? org_structure_changes (0–2 scale, 2 for yes) no 72.53% unsure 23.18% yes 4.29% has your ...",No issues detected,0.8,KEEP
4425,23.18,percentage,2025,percentages,"g_structure_changes (0–2 scale, 2 for yes) no 72.53% unsure 23.18% yes 4.29% has your organization e...",Duplicate record (keeping first occurrence),0.9,REMOVE
4426,4.29,percentage,2025,percentages,"_changes (0–2 scale, 2 for yes) no 72.53% unsure 23.18% yes 4.29% has your organization experienced ...",No issues detected,0.8,KEEP
4427,66.95,percentage,2025,percentages,"nerships) partnerships_experience (0–2 scale, 2 for yes) no 66.95% unsure 27.47% yes 5.58% to what e...",No issues detected,0.8,KEEP
4428,27.47,percentage,2025,percentages,"nerships_experience (0–2 scale, 2 for yes) no 66.95% unsure 27.47% yes 5.58% to what extent do you a...",No issues detected,0.8,KEEP
4429,5.58,percentage,2025,percentages,"perience (0–2 scale, 2 for yes) no 66.95% unsure 27.47% yes 5.58% to what extent do you agree with t...",No issues detected,0.8,KEEP
4430,5.15,percentage,2025,percentages,"ovement (1–5 scale, 5 for strongly agree) strongly disagree 5.15% disagree 12.45% neither agree nor ...",No issues detected,0.8,KEEP
4431,12.45,percentage,2025,percentages,"ale, 5 for strongly agree) strongly disagree 5.15% disagree 12.45% neither agree nor disagree 38.20%...",No issues detected,0.8,KEEP
4432,38.2,percentage,2025,percentages,y disagree 5.15% disagree 12.45% neither agree nor disagree 38.20% agree 36.91% strongly agree 7.30%...,No issues detected,0.8,KEEP
4433,36.91,percentage,2025,percentages,15% disagree 12.45% neither agree nor disagree 38.20% agree 36.91% strongly agree 7.30% has the impl...,No issues detected,0.8,KEEP
4434,7.3,percentage,2025,percentages,ither agree nor disagree 38.20% agree 36.91% strongly agree 7.30% has the implementation of ai chang...,Duplicate record (keeping first occurrence),0.9,REMOVE
4435,73.39,percentage,2024,percentages,"cation_and_ collaboration_changes (0–2 scale, 2 for yes) no 73.39% unsure 17.17% yes 9.44% electroni...",No issues detected,0.8,KEEP
4436,17.17,percentage,2024,percentages,"llaboration_changes (0–2 scale, 2 for yes) no 73.39% unsure 17.17% yes 9.44% electronics 2024, 13, 3...",No issues detected,0.8,KEEP
4437,9.44,percentage,2024,percentages,"_changes (0–2 scale, 2 for yes) no 73.39% unsure 17.17% yes 9.44% electronics 2024, 13, 3758 9 of 29...",No issues detected,0.8,KEEP
4438,59.23,percentage,2025,percentages,"agement 0–4 scale, 4 for significant improvement) no change 59.23% slight improvement 33.48% signifi...",No issues detected,0.8,KEEP
4439,33.48,percentage,2025,percentages,ignificant improvement) no change 59.23% slight improvement 33.48% significant improvement 3.00% sli...,No issues detected,0.8,KEEP
4440,3.0,percentage,2025,percentages,ge 59.23% slight improvement 33.48% significant improvement 3.00% slight decline 4.29% to what exten...,Duplicate record (keeping first occurrence),0.9,REMOVE
4441,4.29,percentage,2025,percentages,ovement 33.48% significant improvement 3.00% slight decline 4.29% to what extent has your organizati...,Duplicate record (keeping first occurrence),0.9,REMOVE
4442,23.61,percentage,2025,percentages,"al_considerations (0–3 scale, 3 for extensively) not at all 23.61% minimally 33.05% moderately 33.91...",Duplicate record (keeping first occurrence),0.9,REMOVE
4443,33.05,percentage,2025,percentages,"(0–3 scale, 3 for extensively) not at all 23.61% minimally 33.05% moderately 33.91% extensively 9.44...",No issues detected,0.8,KEEP
4444,33.91,percentage,2025,adoption_rate,extensively) not at all 23.61% minimally 33.05% moderately 33.91% extensively 9.44% has your organiz...,No issues detected,0.8,KEEP
4445,9.44,percentage,2025,adoption_rate,t all 23.61% minimally 33.05% moderately 33.91% extensively 9.44% has your organization implemented ...,No issues detected,0.8,KEEP
4446,63.09,percentage,2025,percentages,"? ethical_policies_implementation (0–2 scale, 2 for yes) no 63.09% currently in development 19.31% y...",No issues detected,0.8,KEEP
4447,19.31,percentage,2025,percentages,"n (0–2 scale, 2 for yes) no 63.09% currently in development 19.31% yes 17.60% in your opinion, how w...",No issues detected,0.8,KEEP
4448,17.6,percentage,2025,percentages,"e, 2 for yes) no 63.09% currently in development 19.31% yes 17.60% in your opinion, how well-prepare...",No issues detected,0.8,KEEP
4449,9.44,percentage,2025,percentages,"dness (scale 1–5, 5 for very well-prepared) very unprepared 9.44% somewhat unprepared 23.18% neutral...",Duplicate record (keeping first occurrence),0.9,REMOVE
4450,23.18,percentage,2025,percentages,ry well-prepared) very unprepared 9.44% somewhat unprepared 23.18% neutral 27.47% somewhat prepared ...,Duplicate record (keeping first occurrence),0.9,REMOVE
